Intermediate & Senior Software Developers (Java);2016820576343736900493502216355780015;programming-development;Mon 8 Apr, 11:17 am;;Whangarei, Northland;;Donovan Group is a leader in the New Zealand building industry with a reputation for being innovators in construction technology. Our key consumer brands Coresteel Buildings, KiwiSpanNZ and Trenz encompass the market, from custom-designed large-scale commercial steel buildings, through to homes, barns, sheds, and garages. Over several years, Donovan Group has worked with an external partner to custom-build our in-house design and project management software system to support these consumer brands. The systems will support the company's distribution network, to quickly and accurately price and design a wide range of buildings, in real time.The position is based in Whangarei at our head office, as a member of our rapidly expanding software development team reporting our Software Development Manager.As a key member of the Donovan Group Agile software development team, you will be involved in assisting in the development and programming of features and functionalities for the new residential building design software, supporting the upgrade of the existing commercial building design software and supporting the ongoing maintenance and user support of these systems.Key responsibilities includeContribute positively to all projects and take ownership to ensure successful delivery.Gather and understand user requirements, interpret system specifications and technical designs.Write and maintain high quality code to ensure programs and applications meet system requirementsFollow and contribute to required development processes, protocols and guidelines for testing and checking codeWrite and maintain technical documentation including for end users and overall operational procedures.Develop and improve Donovan Group internal applications including modifying and updating code for software.Essential skills and attributesYou will need to have ample experience, be a team player who is thorough with a strong eye for detail, an analytical mind, and the self-motivation to learn and adapt.Strong Java skills with an in depth knowledge of modern frameworks based on latest best practices (ie. microservices, serverless computing)Experience with modern HTML5/CSS3/JavaScript/JQuery, TypeScript, Redux and Angular 2 technologiesFamiliar with JWT, OWASP top ten threats, and deep understanding of security risks of modern applications deployed in house or in the cloudWide experience with multiple ORMs, understanding of their common pitfalls and also familiar with architecture patterns such as CORSComfortable working in an Agile / Scrum team environmentGood unit testing skills and habitsHighly approachable with excellent English language communication skills, both verbal and writtenStructural Engineering /3d Modelling/Computational Mathematics  would be advantageousPlease note:In order to apply for this role you will need to be a NZ citizen, permanent resident, Australian citizen or hold a relevant working visa. All short listed applicants will be required to complete a technical test.About Donovan GroupDonovan Group NZ Ltd is a leader in the New Zealand building industry. Our key consumer brands Coresteel Buildings, KiwiSpanNZ and Trenz Homes encompass the market, from custom-designed large-scale commercial steel buildings, through to homes, barns, sheds, and garages.These distributors are powered by our innovative entities, including in-house manufacturing, uTecture’s fully-integrated architectural design platform, Design Station’s structural engineering and detailing service, and Modern Building Product’s cladding, firewall systems, fastening and bracing products.Read more here:www.donovangroup.co.nzwww.coresteel.co.nzwww.kiwispannz.co.nzwww.trenzhomes.nzWhangareiThe software team is located in Donovan Group's head office in Whangarei. Situated two hours north of Auckland, Whangarei is the perfect spot for those who value a quality work/life balance.  With more affordable housing, a warm climate, plenty of sports and recreation, a thriving arts scene and over 100 beaches close-by, Whangarei can provide an ideal community environment for you and your family.Applicants for this position should have NZ residency or a valid NZ work visa.
Systems Engineer - Auckland;20476126811002833374979821889323836014;systems-engineers;Thu 2 May, 2:31 pm;;Auckland City, Auckland;;Job Ref: 28360Systems Engineer - Windows Integration, AucklandYour opportunity to develop your Windows & Integration capability.The Ministry of Social Development has one of the largest IT Groups in the country, managing the full Solution Delivery Life Cycle from strategy and design to management and on-going support of IT Systems. In order to enable the Ministry to deliver business outcomes to its clients, the Infrastructure and Services team must deliver reliable and secure technical solutions underpinned by excellent service and support.The System Engineer role provides solutions within a multi-platform integrated environment as part of Windows and Integration Team. This position will be based in our Auckland Office.To be successful in this position you will have experience working in large organisations with Microsoft Windows Server(s) & workstation operating systems in both a hardware and virtual environment.  Ideally you will have experience supporting Windows Servers & VMware environments, HP SAN, HP One view, Exchange 2013, Active Directory, DNS, SCOM, Azure AD, DHCP, Group Policy, DFS-R, DFS-N, SCCM, File Servers, ADFS,  Web proxy technologies, Citrix technologies, Email archiving tools and Endpoint protection tools.Core functions of this role are:Provide Lv3 Operational support for the ‘Windows and Integration’ infrastructure.Maintaining server management systems.Help maintain policies and standards within the managed environment.Provision and deployment of new equipment and software.Apply knowledge and skills to ensure service levels are adhered to by external service providers.Development and maintenance of Windows server documentation.As we are a 24 hour team, there will be a requirement to be On Call.Monitoring the Windows desktop & server platforms using tools provided.Primary responsibility is to the server team, however secondary responsibility to cover desktop team when required.Enthusiastic, self-starter with a trustworthy personality.Excellent social, interpersonal and presentation skills.You are able work effectively in both independent and team setting.Deliver variety of infrastructure related project work.This is an excellent opportunity to join a high performing team and to be involved in the design, build, and implementation of Windows Server Infrastructure.How to applyIf this sounds like you, please apply online with your CV and cover letter. Your cover letter will be a key part of our assessment process, so please highlight how your experience relates to the Position Description. Internal MSD Employees – please apply through your myHR portal at work. This will ensure that your myHR employee profile is visible as internal candidate.External Candidates – (including Ministry for Children employees) must apply directly through our MSD careers page at https://jobs.msd.govt.nz  or  click hereApplications close: Sunday, 19 May 2019.Position Descriptionhttp://www.msd.govt.nz/hr/documents/position-descriptions/organisational-solutions/it/infrastructure-and-services/direct-report-to-manager-is/systems-engineer-auckland-april-2019-2-.doc
Senior .Net Core Developer;2052434854343736900493502216355780015;programming-development;Mon 6 May, 2:03 pm;;Auckland City, Auckland;;Key role within an exciting project focusing on streaming Based in Parnell my client has fantastic offices with plenty of space and a really sociable environmentWe are seeking a Senior .Net Core Developer to come on board and deliver within a team environment , ideally with experience in .NET microservices architecture and Kubernetes is a bonusExperience within an Agile environment is a bonusFull job spec available If you are keen to work within a creative environment and deliver outstanding results, call Hugh now on 021611477 or apply belowApplicants for this position should have NZ residency or a valid NZ work visa.
JavaScript Developer;2048862690343736900493502216355780015;programming-development;Fri 3 May, 1:17 pm;;Auckland City, Auckland;;Exciting product based companyupto $100k per annumPermanent / full time jobFront End Engineer | Auckland CBD  Looking for a new challenge?  We're seeking a JavaScript Front End Developer to join a fast growing company in the Auckland CBD.  This is a rare opportunity, to work on exciting new projects, in an agile environment, with an awesome team.  For more info, apply now and Hays IT Recruitment will be in touch!
Fullstack Developer;2053762378343736900493502216355780015;programming-development;Tue 7 May, 3:55 pm;;Christchurch City, Canterbury;;We're an email service provider, sending emails for businesses around the world. We have an opening for a fullstack developer to join our Christchurch-based development team, based in the EPIC IT hub in central Christchurch.What you'll be doing:Helping us get our API in better shape, along with improvements to our App and integrations with 3rd-party systems.Choose to work from our office, or work multiple days remotely each week to fit in with your lifestyle.What you'll need for this:3+ years commercial experience in software design & development of distributed systems.3+ years commercial experience in relational database design and development (PostgreSQL).Experience with NoSQL solutions like ElasticSearch would be a bonus.2+ years front-end development experience (JS & JQuery).Experience with frameworks such as Angular & ReactJS would be a bonus.Python experience essential.Experience with other languages such as GO/C/C# always useful.Experience with version control systems (Git).Development experience in a Linux environment is essential.An ability to work and communicate effectively with remote development / support teams.An ability and desire to learn and adapt to new (and sometimes old) technologies.What you'll get:A competitive salary!Travel to international events if so desired (we really recommend this!)Experience working with an international team (we have developers around the world, but we're headquartered in New Zealand).Experience working with a large outgoing email service provider (we're the largest in the Southern Hemisphere).When working from our office you are also in the best location in the city, surrounded by excellent cafes and other IT businesses.Flexible hours and optionally choose to work remotely.How to apply:Record a quick video, around 2 minutes in length, letting us know a bit about what technologies you enjoy using.Create an email for charlie at smtp2go.com with subject 'Fullstack Developer Position'.Attach your CV as a PDF and include a link to the video, plus any links to other projects and examples of your code we can look over.Send!Applicants for this position should have NZ residency or a valid NZ work visa.
Are you keen to get into the AEM Development space;2052490798343736900493502216355780015;programming-development;Mon 6 May, 3:06 pm;;Auckland City, Auckland;;Work in the financial services industry, market leading salaryJava, OSGI Framework, Restful API's, JavaScript, AWSExperience as an Adobe Experience Manager DeveloperWe are seeking Junior/ Intermediate AEM Developer to join an enormous programme of work, this is a full-time position based in Auckland's CBD. The ideal candidate will have a wealth of experience with JavaScript, Java, OSGI Framework and Restful API's. Our client is a leading kiwi organisation in the financial services industry. This business offers a vibrant, energetic environment for people who bring passion and commitment to their work and enjoy a culture where successes are recognised and celebrated.What you will be doing: You will be an accomplished Java Developer and you will be working in the Online Development team, to expand their Web footprint for their customers, ensuring the well-being of their large-scale digital website for both consumer and enterprise clients.What you'll need to be successful: At least 4-5 years of experience in full-stack development across Java & JavaScriptGood understanding of OSGI frameworksIntegration experience with Restful API'sDesigning and developing web applications using Java technologyExperience with AEM would be beneficial but the desire to learn is even better!This role will bring you a lot of satisfaction and will allow you to develop your career. You'll need to own a passion for technology and a work history that illustrates a strong direction aimed at career growth.Don't miss out, APPLY NOW! Your interest will be treated in the strictest of confidence. Please apply using an MS WORD version of your CV, as if we proceed with your application this is the format we'll require to submit to clients.Note: We review all CV's manually and you will only be contacted if your skills and experience meet the requirements of any of our clients.Call Teresa Jordan on +64 21 772 103 to hear more about this opportunity.REF #TJ_792305Applicants for this position should have NZ residency or a valid NZ work visa.
Senior Software Developer;20487507731002833374979821889323836014;programming-development;Fri 3 May, 11:14 am;;Palmerston North, Manawatu / Wanganui;Salary band $75,000 - $120,000;Work for a leading-edge company in what is fast becoming the software hub of New Zealand. Join a small dynamic workforce committed to excellence and innovation and live in a regional centre that offers many advantages of big city living at half the cost. •	Graduate degree is software engineering or equivalent work experience•	Minimum 5 years’ experience working as a software developer•	In depth knowledge of coding languages (e.g. C#, JavaScript, TypeScript, HTML), frameworks (e.g. MVVM, MVC, Angular, ASP.NET) design patterns (Visual Studio, Web API, XML) and Microsoft.NET tools (Json and Git)•	In-depth knowledge of Database Management Systems (e.g. SQL Server, Oracle) and the SQL Language. •	In-depth knowledge of database modelling techniques and complex query composition.•	High desirable is knowledge of Amazon web services or Microsoft Azure Cloud Technologies, Core, Windows Installer XML (WiX) and WPF. •	Motivated, ambitious and dedicated to learning new languages and techniques.•	Ability to work independently and as part of a team.•	Analytical mind with strong problem-solving aptitudeWe are looking for someone to design, develop and implement product solutions by designing high-quality software and architecture. Your key focus will be to improve customer experience through strategic design and system performance.Applicants for this position should have NZ residency or a valid NZ work visa.
Digital Agile Developer;2022303296343736900493502216355780015;programming-development;Fri 12 Apr, 12:00 pm;;Auckland City, Auckland;;Empowering our customers is at the heart of what we do along with investing in our people. We provide a range of benefits like health insurance for you and your family, the chance to work flexibly, a day off to celebrate "you", a world of opportunities to progress your career, supporting you to volunteer your time in the community, and supporting your life at home through our award-winning parental leave policy."Digital Vodafone" is a major digital transformation journey that will see us become the digital leader in telecommunications. Our aim is to deliver the most engaging experiences for our customers, unpinned digital technologies and new agile ways of working. Want to be part of a community, not a company? Want to nurture a career, not just a job? With technology and mobile innovation driving unimaginable change, there's no better time to jump on board. The Future is Exciting. Ready?In the role of Agile Developer, you will contribute your enthusiasm and skills to the successful delivery of your squad. With the support of technology leads, the Agile Developer will deliver coded features for a wide range of features and functionality within squads. You will be responsible for the creation and maintenance of code artefacts and growing an ability to utilise common frameworks. You will understand our customers and your part in the end to end delivery of great solutions for them and the continuous improvement of these solutions.What Will I be Doing?Create, produce and maintain source code and artefacts, documenting code, unit tests, integration tests and fixing defects.Continuous improvement - play an active role in assisting our ongoing push to be better than ourselves.Assist the delivery of features based on business priority.Take a genuine interest in technology as a creative pursuit and not just a job.What Will I Bring?Developing skills in analysis, design, writing and execution of new and existing codeAn Agile mindset including key elements such as continuous process improvement, story writing and test-driven design/development.Ability to work in a squad-oriented, collaborative environmentBasic understanding of software best practices, like test driven development and continuous integrationUnderstanding of a full development stack suitable for Agile App and Web software delivery. We use React native, Java, Javascript (incl Angular JS framework), RESTful and SOAP web services, Ant, Maven, Jenkins CI.Self-motivated, excellent interpersonal and communication skillsWith Vodafone, your unique talents and experience will help us deliver an unmatched experience to our customers and the communities we serve. In return you'll enjoy equal opportunities in an inclusive and flexible working environment, in a diverse team of extraordinary people, while you're growing your career here in Aotearoa, or globally.--
Security Operations Specialist;2022407573343736900493502216355780015;security;Fri 12 Apr, 2:01 pm;;Auckland City, Auckland;;At Vodafone we care about your internal mobility journey. We will stretch you, challenge you and give you the opportunities you have been seeking to expand your career. You will engage in experiences that you wouldn't get anywhere else, get exposure to cool technology, and opportunities for learning beyond Aotearoa.Our Technology team are on the cutting edge of technology, we are changing the technical landscape of New Zealand. We are proud to be supporting businesses through technology and partnerships to be Ready to take on complex solutions and achieve huge millstones. This is only made possible by our diverse team of experts that understand the technical and commercial environment our customers operate in and will operate in, in the future.This exciting opportunity will see you responsible for maintaining a highly available, secure environment for our managed security clients, services and core infrastructure. You will be technically confident and competent in Vodafone Securities products and services. You will be called upon to provide technical leadership and guidance within the operations team. You will lead (help with) the resolution of complex faults.What will I be doing?Take a lead role in incident and change management activities for both internal and external customers.Design and implement complex changes in a across a range of products in accordance with relevant change procedures, ensuring customer requirements are met.Maintaining operational integrity within the technical team by ensuring the following processes are actively and consistently followed and where appropriate maintained: Change control, Operational documentation and Operational proceduresDemonstrate leadership in the support process and ownership of service deliveryPerform effective knowledge sharing and support of team members.What will I bring?Some previous exposure and experience with Check Point Firewall, Fortinet, Cisco routing and switching technologies.Previous experience operating and maintaining load balancers, proxies and other networking infrastructure in a security environmentCapable of working under pressure, excellent time management skills & flexibility to work outside business hours.Excellent problem solving and troubleshooting skillsExcellent communication skills.With Vodafone, your unique talents and experience will help us deliver an unmatched experience to our customers and the communities we serve. In return you'll enjoy equal opportunities in an inclusive and flexible working environment, in a diverse team of extraordinary people, while you're growing your career here in Aotearoa, or globally.---
Business Analyst;2025872080343736900493502216355780015;business-systems-analysts;Mon 15 Apr, 3:12 pm;;Wellington, Wellington;;18 month, fixed term contractBusiness process mapping and requirements gathering focusNon technical engagementWe're on the hunt for a polished 'business' BA to join a critical Government Agency working towards a major public event.Working with a recently appointed business improvement manager, this engagement will be diverse and busy. With some big deadlines approaching no two days will be the same. Key responsibilities include but are not limited to:Identifying and proactively acting on business process improvement initiatives;Documenting business requirements;Providing analytical input in the delivery of key projects;Creating and presenting a broad range of technical artifacts including SOPs, project collateral, and training documents.A broad range of reporting activities with regard to planning, budgeting and project delivery.For more information on this exciting Fixed Term assignment contact Tom Stephens on 04 499 6161 or apply below.NOTE THAT YOU MUST HAVE A CURRENT RIGHT TO WORK IN NEW ZEALAND TO BE CONSIDERED FOR THIS ROLE.Applicants for this position should have NZ residency or a valid NZ work visa.
Support Analyst / Technical Writer;202980235079748836764748541007673016;business-systems-analysts;Thu 18 Apr, 10:48 am;;Auckland City, Auckland;;Support Analyst / Technical WriterAccredo is an NZ-owned and operated software firm that has been providing small to medium-sized businesses with accounting and business management solutions for over 30 years. We are run by a small but dedicated team of business and software professionals and we need one more, who is a fast learner and a natural multi-tasker.This is a unique role that combines the social aspect of being involved in user support with responsibility for the company Technical Writing. Your role will be to support reseller queries and investigate their issues, and you will need the flexibility to switch to maintaining company documentation. Working for a small company gives the benefit of variety in your day to day activities. A typical day could involve any of the following:-	Providing support for resellers and users-	Writing and maintaining company documentation-	Proof reading communications with resellers and users-	Attending planning / briefing meetings-	Collaborating with developers and managers to clarify technical issues-	Software testing and defect logging of issues identified during documentationAs a Technical Writer, you will be responsible for producing and maintaining company documentation including online help, user guides, installation guides, release notes, tutorials, training course notes and help and documentation for Web Services and ios and Android apps.The skills we are looking for are:•	Experience with Accredo or other accounting software •	Strong written and verbal communication skills•	Software support experience•	Experience with a wide range of businesses•	Technical or business writing experience•	Good time management and organisational skills•	Ability to understand programming code is also a bonus•	Experience with Author-It or other documentation software•	A positive attitude•	Curiosity to learn new softwareAccredo provide a friendly work atmosphere, onsite parking, great coffee, health insurance and subsidised gym membership. Apply now to join our exclusive team.Applicants for this position should have NZ residency or a valid NZ work visa.
Senior UX Designer;202852602979748836764748541007673016;web-design;Wed 17 Apr, 10:59 am;;Auckland City, Auckland;;Trade Me Motors is one of our largest business units and we're pretty happy to be able to call ourselves New Zealand's most visited Motoring site! Our Motors team is in need of a free-thinking and customer-focused Sr. Product Designer to join one of Trade Me's flagship businesses. As New Zealand's most visited motoring site, you'll have the opportunity to make a visible impact, creating design solutions that meet both user and business needs in a beautiful 'Trade Me' way!  First up, here's why you'll love life at Trade Me: We encourage creative and innovative  approaches,  and provide plenty of opportunities to put your imagination to the test.Join our design guild and work amongst some of the most talented designers in the country.We love learning and taking on challenges. We take risks, and we're not afraid to learn from failure.We truly value our people and want you to succeed here, so we offer flexible working, bonuses, access to wellness programmes and a bunch of other good stuff.  Each day brings fresh challenges, but here's a snapshot of what you can expect Be involved in all stages of design, from project inception through to live product.Create high-fidelity designs, crafting the visual details using design software and/or code.Promote and encourage user testing of your work throughout the design lifecycle.Collaborate closely with UX researchers to  organise  and run user testing sessions on the new features we're creating.Liaise with external stakeholder/agents to gain insights on pain points to alleviate with beautiful and functional product design.A strong focus and consideration on UX and UI in the design of products and features.Become a jack of all trades - we are a cross-functioning squad and often wear multiple hats in support of our larger objectives.  So far so good? What we're looking for from you is:  Up to 5 yrs experience in a similar role and/or evidence of skills.A solid understanding of Material Design guidelines for Android and Human Interface Guidelines for iOS.A portfolio demonstrating a strong background in UI design would be advantageous.Knowledgeable in best practices for user testing and user research.Previous experience working in a start-up environment, wearing multiple hats would be ideal, although not required.A team player who proactively seeks open collaboration with other designers, squad members  and  stakeholders.  Trade Me is New Zealand's most influential  ecommerce  platform and as quintessentially Kiwi as you can get. We are a fun, vibrant and fast-moving place to work, and we're looking for someone who'll thrive in this environment. Check out what it's like to work at Trade Me in our video and if this is the job for you, apply now.  Applications should include a portfolio of your work.
Front End Technical Lead;202897738879748836764748541007673016;programming-development;Wed 17 Apr, 7:01 pm;;Auckland City, Auckland;;Empowering our customers is at the heart of what we do along with investing in our people. We provide a range of benefits like health insurance for you and your family, the chance to work flexibly, a day off to celebrate "you", a world of opportunities to progress your career, supporting you to volunteer your time in the community, and supporting your life at home through our award-winning parental leave policy."Digital Vodafone" is a major digital transformation journey that will see us become the digital leader in telecommunications. Our aim is to deliver the most engaging experiences for our customers, unpinned digital technologies and new agile ways of working. Want to be part of a community, not a company? Want to nurture a career, not just a job? With technology and mobile innovation driving unimaginable change, there's no better time to jump on board. The Future is Exciting. Ready?Role PurposeResponsible for leading the design, delivery and implementation of the web applications within digital. Responsible for ensuring code quality by the use of BDD/TDD techniques and maintenance of the code bases across My Vodafone Web applications. Responsible for stabilising the platforms from further regression. Responsible for maintaining and ownership of the various deployment portals. Working with Architects to ensure the domain is developing towards our Digital Roadmap.What will I be doing?Contribute your enthusiasm and skills to the successful delivery of your Squad. We succeed together with an Agile Mindset.Understand our customers and your part in the end to end delivery of great solutions for them and the continuous improvement and operation of these solutionWorking with your peers and various tech leads to plan and create quality solutionsOverseeing the quality of deliverables within each development team (including partners) to ensure the continued focus and improvement. Ensure continued support and collaboration with development teams to resolve conflicts.What will I bring?Extensive front-end experience with HTML5 and javascript. We use frameworks and libraries including Angular JS (1.4), React Native, React Js, bacon.js, underscore.js, karma.Some exposure to back-end technologies and practices. We use Java, RESTful and SOAP web services, Ant, Maven, Jenkins CI, Kafka. Cloud, Docker, KubernetesPrevious leadership experienceExcellent relationship building and interpersonal skillsExcellent written documentation skillsKnowledge of software and best practices like test driven development and continuous integration.With Vodafone, your unique talents and experience will help us deliver an unmatched experience to our customers and the communities we serve. In return you'll enjoy equal opportunities in an inclusive and flexible working environment, in a diverse team of extraordinary people, while you're growing your career here in Aotearoa, or globally.--
Infrastructure Engineer;202894150079748836764748541007673016;systems-engineers;Wed 17 Apr, 6:19 pm;;Wellington, Wellington;;Get exposure to cutting edge DevOps delivery practisesFantastic and supportive team environmentOpportunity to work on innovative and interesting platformsExciting opportunity for an Infrastructure Engineer to support Linux-centric platforms for a leading vendor  Are you an Infrastructure Engineer with good Linux, Cloud Services or Infrastructure and Middleware experience? My client is a leading vendor in Wellington CBD looking for a highly skilled and passionate engineer to join their Enterprise Platforms Team.  You'll be responsible for looking after specialist Infrastructure and Middleware support services for enterprise clients, while also being responsible for the company's internal infrastructure. This includes:Scripting and AutomationOperating Systems and VirtualisationCloud (including SaaS, IaaS and PaaS)Databases and DirectoriesMiddleware (including web and app servers)Security Networks and hardware What you'll need to succeed Ideally, you'll have experience with the following:Unix/Linux experienceAutomation tools, particularly AnsibleCloud technologies e.g. AWS or AzureVirtualisation technologies e.g Red Hat Enterprise Virtualisation, Vmware)Familiarity with DevOps toolchain services such as Docker, Jenkins, Kubernetes or OpenShift would be advantageous You'll need to possess a sound problem-solving approach as well as the ability to work as part of a team, but also without close supervision. The role also offers the potential for exposure to cutting-edge DevOps delivery practises, automation technologies and cloud platforms.  What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call Stephanie Hodak on 04471 4493 for a confidential discussion.  If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career or email me at Stephanie.Hodak@hays.net.nzApplicants for this position should have NZ residency or a valid NZ work visa.
Front End / Back End / Full Stack Development Jobs;202707865379748836764748541007673016;programming-development;Tue 16 Apr, 11:45 am;;Auckland City, Auckland;;The Digital StoreGreat Jobs. Great People.www.thedigitalstore.co.nzFreelance – Developers of all levels - Freelancers. We have a wide range of freelance and contract roles Intermediate – Senior level. Ranging from 1 day to 3 – 6 month contracts – offering you flexibility to pick and choose when you want to work. You have the option to invoice or to have your paye done for you. Easy As. Full Stack Developer. Our client develops custom games and courses simulating everyday business activity. Their goal is to teach the essential human skills required for the 4th Industrial Revolution in a fun and immersive way. Ref: 21011.Back End Developer. Our client is a well renowned Design / Digital Agency with offices in Auckland, Wellington, Australia and Asia. They work with a variety of clients, corporate and financial, including some of New Zealand’s most trusted and well-known brands. Ref: 20949.WordPress Developer. Our client is a rapidly growing Digital Agency in central Auckland, focused on creating and maintaining high performance websites through UX focused design and continuous development. Ref: 20946.Front End Developer. Our client is a group that’s home to some of New Zealand and Australia’s most trusted and well-known names in insurance, banking and superannuation. They promote a high-performance culture where people are rewarded for their effort and dedication. Ref: 20868.Front-End Developer. Our client is a digital production agency based in Parnell that offer a full-service solution: strategy, design, development and ongoing support. They have specialist capabilities in cross-platform digital platforms, retail technology, technology lead activations, mobile, social, film and motion. Ref: 20258.PHP Developer. Our client is a digital production agency based in Parnell that offer a full-service solution; strategy, design, development and ongoing support. They have specialist capabilities in cross-platform digital platforms, retail technology, technology lead activations, mobile, social, film and motion. Ref: 20257.If you a talented Web Developer - send your CV and work to Charles Wheeler at The Digital Store, email Charles@thedigitalstore.co.nz, or if you would like further details on any of the above roles, visit our website www.thedigitalstore.co.nz or call The Digital Store on (09) 365 1077.www.thedigitalstore.co.nzGreat Jobs. Great People.
Digital Project Manager;202858485179748836764748541007673016;project-management;Wed 17 Apr, 12:07 pm;;Wellington, Wellington;;Digital Project ManagerCompetitive SalaryWellington CBDDigital Project Manager Based in Wellington Competitive Salary  Your new company An exciting opportunity has arisen to join a well-established design agency based in Wellington CBD. They are looking for a Digital Project Manager with a passion for design, customer service and a drive to deliver desired outcomes to a high standard.  Your new role In your new role as Digital Project Manager you will be managing small to large scale projects for a variety of clients and ensuring they are delivered to the highest quality. You will monitor and guide people, processes and deliverables throughout the entire project lifecycle, as well as creating and maintaining project documentation. This role will involve a level of account management such as; presenting to clients, building strong relationships, onsite meetings with clients etc. You will also need to manage clients expectations, schedules, budgets, assets and scope. Throughout each project you will be working closely with the design team and other departments within the organisation so communication is key and being a product owner will come naturally.  What you'll need to succeed To be successful in this role you will have previous experience of working in a similar environment and have a passion for digital design. You will be able to manage projects of various sizes effectively, taking ownership throughout the entire lifecycle. You must have strong interpersonal skills and be able to work under pressure and to deadlines. Managing relationships and listening is highly important in this role and you will need to quickly gain a conceptual understanding on complex technologies and systems to ensure you are able to explain them clearly to others.  What you'll get in return In return you will be offered a competitive salary and the opportunity to work with likeminded individuals within an office that promotes a great culture. You will be exposed to exciting projects and really have the chance to make your mark in this organisation.  What you need to do now If you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now. If this job isn't quite right for you but you are looking for a new position, please contact us for a confidential discussion on your career.
Web and Mobile Developer;202858766879748836764748541007673016;programming-development;Wed 17 Apr, 12:09 pm;;Auckland City, Auckland;;About the Organisation:An organisation that gives you an opportunity to work within a high performance team with competitive advantage in the industry. They place high importance in digital innovation across the country for public and private sectors. About the Role:Are you a dynamic Mobile Developer skilled in ReactJS/ReactNative? You will be responsible for designing, building and maintaining enterprise solutions to Clients. You will be a Subject Matter Expert in the products and services you deliver. An opportunity to work with the latest technologies in the industry coupled with a dynamic team environment will enable you to build your brand and career the way you want. Skills Required:Front-end Web and Mobile Development - ReactJS/ ReactNative frameworks and JavaScriptIntegration experience using SOAP, Restful APIs, Web Services and Micro ServicesProven experience using API management toolsExperience using Container based technologiesExperience in building and deploying applications onto Azure/AWSExperience working in Agile and DevOps environmentsWe'd love to hear from you, if you are if this sounds like you - APPLY now or contact Sri Nanduri at  sri.nanduri@beyond.co.nz for more information. Job Ref: 98563Beyond Recruitment IT & Transformation, connecting IT talent with IT opportunities. Visit   www.beyond.co.nzfor more roles and information. Note: Only short-listed candidates will be contacted due to high volume of applications
Business Analyst - Permanent;202996429379748836764748541007673016;business-systems-analysts;Thu 18 Apr, 2:11 pm;;Wellington, Wellington;NZ$80000 - NZ$100000 per annum;Our client takes a discreet but central role in New Zealand&#x2019;s travel, primary industries and tourism sectors and is looking for a Business Analyst to join their IT group on a permanent basis.Looking for an exciting opportunity in a fast paced project environment?Want to take the next steps of your career in an organisation with a great working environment and amazing staff engagement survey results?If so, we've got a great new role working within a small/med IT environment (14 full time staff plus off-site application development) supporting a medium sized organisation working within the regulatory space. We're looking for a Business Analyst who's experienced at working in smaller environments (you'll be dealing with the full range of internal stakeholders; from the CEO to front line support) and is a storyteller; not only will you present options, you'll need to take stakeholders on a journey and explain how you got there. You will need to prove a background working with a variety of stakeholders, well beyond other IT professionals and be able to use a variety of techniques to present findings. (If you have a particular flair for visual tools - that's ideal!) For more information, apply now or contact Matthew Templar on 04 494 0972.Experis ANZ is parent to a portfolio of brands; Greythorn, Safesearch, GT-X and Global Attract. These brands make up our core specialisations for Technology & Digital, Accounting & Finance, Engineering and Workplace Health, Safety and Environment. When you apply for this opportunity you will be directed to the parent website www.experis.co.nz to lodge your application. Experis is part of the ManpowerGroup, a global leader in offering end to end workforce solutions.  If you're curious and willing to have a conversation about this role, please pick up the phone and speak with our recruitment specialist below. Even if this doesn't sound like the right role for you, we encourage you to join our talent community so your skill set can be the first considered when another opportunity arises. Click register on our website www.experis.co.nz.Frances PoynderTechnology & Business TransformationTalent Acquisition ConsultantLet's Connecthttps://www.linkedin.com/in/frances-poynder/+64 4 494 0971Applicants for this position should have NZ residency or a valid NZ work visa.
Intermediate C#.Net/Angular Developer;2023266774343736900493502216355780015;programming-development;Sat 13 Apr, 6:09 am;;Christchurch City, Canterbury;$70k-$85k+FreePark+Agile+Flexible;Do you love developing software across the full stack? Solid C#.Net/SQL experience with Web Development? JavaScript or TypeScript?Work on a variety of Full Stack Web & Mobile projects.What you’ll bring:***BSc in Computer Science or BEng or other degree or qualified by experience***2-5 years C#.Net/SQL experience with JavaScript or TypeScript***MVC / Web Development working with APIsWhat you’ll get:***Good project variety within full stack development in the Cloud***Work with latest cutting edge technologies like Angular, Xamarin, NoSQL Databases & Azure***Relaxed, professional & flexible team-based cultureGet in touch with Paul now…..Please send your CV with a short note to paul@sunstonetalent.comFor this & other Sunstone IT jobs please check out: https://sunstonetalent.com/it-jobs-christchurch-nz/#full-stack-C#.Net-software-developer-angularApplicants for this position should have NZ residency or a valid NZ work visa.
