"sep=;"
iOS Developers - Christchurch;1371183504;programming-development;Fri 14 Jul, 5:00 pm;;Christchurch City, Canterbury;;Trade Me is one of New Zealand's busiest web platforms, with around four million members and 850,000 people visiting the site every day. Our marketplace has continued to grow and we're now looking for multiple developers to help make it easier for Kiwis to buy, sell and list in our marketplace.The internet, New Zealand, and the world are all changing rapidly, and we have some big things to work on this year. It's a new era for Trade Me and with that comes a new way of thinking. We're looking for smart and adaptable iOS Developers who thrive in teams. We care less about the specific technologies that you already know, it's your aptitude, passion, and potential that we love and want to see shine through.In the role you'll be:Working on the fabulous Trade Me iOS app in a rapid-fire, fully-Agile squad alongside other developers, designers, testers and business analysts.Helping to define and refine our mobile features.Getting your hands dirty with coding and championing all things iOS.Getting stuck into the official API Wrappers, code reviews and helping to punt up ideas for new products. We run frequent research and development events which will enable to you to experiment with new platforms and tools.Doing basically anything and everything iOS related and working with passionate folk doing the same.Who are you?You've got experience working in a fast-paced, results-oriented, API/mobile-based development environment and understand what's required to get the job done.You'll constantly be looking for learning opportunities, both to grow your already formidable talent and also to share your mad iOS skills with others.You want to ship code all the time and you get nervous if your code is sitting in a development branch for too long. You're happiest when your work is out in the wild.Passionate - you love all things iOS and you're busting to be part of a team with a focus on the needs of the end-user. You're brimming with bright ideas and a plan to bring them to light!What we have to offer:These are exciting new positions that will offer you the opportunity to really make an impact while carving out your own space.You'll get to work in our exciting Christchurch office which is growing.A focus on mentoring. We take our practices seriously and will encourage you to be part of a guild where you will grow and learn.A comprehensive list of training programmes to support your personal development.Free fruit and great coffee.Trade Me is a fun, vibrant and fast-moving place to work. We're looking for someone who'll thrive in this environment. We operate a dynamic and unique office culture, intended to reflect and empower our values and our "informal but serious" work ethic.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, national origin, gender identity, sexual orientation, age, marital or disability status.We are also proud to have been recognised as a finalist in IBM Kenexa Best Workplaces Award for the last seven years running.Applicants for this position should have NZ residency or a valid NZ work visa.
Sitecore Specialist;1371267528;programming-development;Fri 14 Jul, 7:19 pm;;Auckland City, Auckland;;Strong Sitecore BackgroundImmediate StartOverseas Experience consideredResponsibilities:This is an opportunity for you to work alongside some of the best in the industry, learning and building some amazing products.Working in cross functional mature agile teams, you will lead and deliver a number of leading Sitecore solutions, in a fast-paced mature agile environment.You are currently either a Sitecore Specialist or Lead Developer, with experience working in fast-paced agile environments. You will be well versed in building customer focused, high availability web products, from architecture, estimating, building through to delivery.Key Skills / Experience:Strong .NET and Sitecore backgroundDevelopment for Sitecore CMS 8.1 and similar versionsImplementation and customization of Web Forms for Marketers, EXM, PXM and FXM modulesEnterprise level architecture experienceC#, ASP.NET, MVC, Web APIStrong UI SkillsAgile experienceStrong communicatorContinuous learning mindset - Keep yourself up to date with industry, read blogs, industry news, build apps, attend meet-ups etcThis is your chance to work for an industry leading company, with an awesome work life balance, great salary and benefits, and amazing career opportunities. There are both Senior and Lead roles available. This is your chance to work with the best in the business. To apply online, please click on the link below. Or, if you would like to have a confidential discussion, please contact Enoch George on + 64 9 2223784, enoch.george@davidsonwp.com quoting ref no. JO-2554247. Want to know more about Davidson? Visit us at www.davidsonwp.comApplicants for this position should have NZ residency or a valid NZ work visa.
System Engineer;1375645312;systems-engineers;Thu 20 Jul, 1:02 pm;;Wellington, Wellington;;Trade Me is one of New Zealand's busiest web platforms, with over 850,000 people (on average) visiting our sites and apps every day.We're currently on the hunt for an experienced System Engineer to join our fantastic Face team. We need someone to ensure the smooth running of the platforms that host our customer applications and our Umbraco websites.In this role you'll be:Maintaining, monitoring and enhancing the Linux server infrastructure for our customer applications, including storage utilisation, security permissions, patch remediation, performance monitoring, backups and recovery, service packs and operating system upgrades.Assisting in the migration of all the customer sites to the Trade Me cloud platform.Working with our development teams to upgrade all the Umbraco sites to the latest version when required, as well as ensuring future upgrades are scheduled and managed.Looking after ongoing improvements to the Umbraco platform through reporting, alerting and monitoring.Working with the Development team to implement an automated deployment process.Ensuring all our sites remain secure, as well as conducting regular security reviews.Owning hardware procurement, including obtaining quotes, liaising with our end customer, installations and configuration of the hardware (in conjunction with the Infrastructure team).Preparing and maintaining documentation required by our customers in relation to hardware and infrastructure.Creating and scheduling scripts for database updates and regular procedures for the customer sites.Looking after ongoing patch management and upgrades of server platforms.Part of an on-call roster for after hours support.Dealing directly with end customers from time to time.You will have:At least 5 years' experience in a similar role or field, and ideally experience in both Linux and Windows environments.An understanding and preferably experience working with virtualised platforms and cloud technology.Understanding of backup and disaster recovery processes.The ability to scope-out work, as well as providing accurate estimates of the time required to complete that work.The ability to self-manage. While you will be part of the team, this is very much an autonomous role.A genuine interest in IT and technology.What we have to offer:This is an exciting position that offers the opportunity to really make an impact while carving out your own space.You will work with a bunch of passionate, positive people who are all striving to make things better!Free fruit and as much good coffee as you can possibly stomach in a work day.Trade Me is a fun, vibrant and fast-moving place to work. We're looking for someone who'll thrive in this environment. We operate a dynamic and unique office culture, intended to reflect and empower our values and our "informal but serious" work ethic.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, national origin, gender, sexual orientation, age, marital or disability status.We are also proud to have been recognised as a finalist in IBM Kenexa Best Workplaces Award for the last seven years running.Check out what it's like to work at Trade Me in our video and drop us a line.Applicants for this position should have NZ residency or a valid NZ work visa.
Security Analyst Consultant;1374219527;security;Tue 18 Jul, 6:06 pm;;Auckland City, Auckland;NZD70000 - 100000 per annum;CompanyA global organisation with a distinctly local feel, this organisation has been delivering research and cyber security solutions to enterprise level clients for a number of years. Having adapted to the ever changing landscape that is cyber security, this organisation has recently become known for its uniqueness of its offering, providing the insight to allow businesses to be proactive and for customers to have a greater understanding of cyber security. The Opportunity:Whilst the market has been doing multiple U-turns in this space, there is clearly a need for consultancies like this to continue delivering effective business strategy through tangible and evidence-based security solutions. As a result of new work and new clients joining this organisation`s journey, there is a need for a smart and hungry cyber security analyst to come on board and assist with the delivery of this vision. You will be joining an experienced and high functioning team of experts who will mentor you throughout your development, and because of this, we can only consider the best security analysts/consultants out there. Your Background: - You have worked for a solutions provider consulting to external clients - A solid working understanding of IT infrastructure: Networking, Databases, Linux & Windows - 5 years experience working in Cyber Security specifically carrying out such tasks as.....       ** Security risk strategy       ** Risk assessments and policy initiatives       ** Performing technical security reviews and audits       ** Advising clients across threat detection, threat intelligence, cyber defence, and incident response - A passion for consulting and delivering a premium and dedicated service is definitely a given! - Excellent communications skills - written and verbalThis is a fantastic opportunity for the right person. If you`re looking to join a top class organisation with great development opportunities, send me through your CV as soon as you can.Applicants for this position should have NZ residency or a valid NZ work visa.
IT Manager - Auckland;1374733004;management;Wed 19 Jul, 10:08 am;;Auckland City, Auckland;;IT ManagerIf you have a 'can do' attitude, have the ability to build strong relationships with a high level of technical ICT competence then we would love to hear from you.•Great CBD location•Ability to work independently and effectively under pressure in a complex, fast paced environment•Free train travel on the network for staff ABOUT TRANSDEVTransdev is a world leader in the operation of passenger transport services. Operating in 19 countries around the world, with 83,000 employees and managing 41,000 vehicles we are committed to creating a diverse, inclusive and flexible workforce which reflects the community and the customers we serve.At Transdev, we believe public transport plays an important part in a how a city comes to life. Our day-to-day work influences our families, friends and future generations where they live, work and playTransdev Auckland is contracted to Auckland Transport to operate passenger rail services in Auckland. The Auckland train network carries more than 19 million passengers per annum, is serviced by more than 660 Transdev staff, and operates more than 2,800 services each week. It's our vision to be the best – to be Australasia's acknowledged passenger transport leader. We strive to be the best in everything we do. ABOUT THE ROLEWorking closely with members of the Transdev Australasian team, you will drive projects to completion within deadlines, ensuring outcomes are met and engaging stakeholders as required.  Your collaborative approach and strong influencing skills will be key to your success in this role.This is a full-time role based at our Head Office in Auckland and reports to the Manager – Finance as well as the CIO – Transdev Australasia. Flexibility is also required to work outside of business hours when necessary. ABOUT YOU•Proficiency in major Microsoft technologies and operating systems (both client and server).•ICTIL qualification, with exhibits a high degree of ownership in the ICTIL context.•Sound networking knowledge (TCP/IP, and networking technologies)•Strong Database fundamentals and a working knowledge of SQL.•10 + years’ ICT industry experience with extensive experience in an ICT management position and managing a technical team.•5+ years Contracts and Vendor management with procurement experience.•Business qualification/demonstrable understanding of financial accounting principles and budgeting.•Project management qualification and experience delivering on multiple parallel projects•A high degree of honesty and integrity, with the ability to handle and respect confidential information.•High degree of technical ICT competence to assist support teams as required.•Ability to build strong relationships with both internal and external stakeholders, with a proven track record for customer service.•Strong understanding of current trends in the application of technology for business improvement.•Ability to work cross departmentally, with technical and non-technical staff.•Ability to translate user requirements into technical deliverables.•Sound analytical and problem solving skills.•Excellent verbal and written communication skills.Highly motivated and pro-active and demonstrated ability to increase skills and develop with expected business growth. THE BENEFITSIn return, we offer competitive pay and benefits and a positive culture that embraces diversity and employee feedback. We genuinely invest in our people and the work you carry out at Transdev touches the lives of your family, friends and future generations alike. Working in a growing, global business will provide diverse career experiences for you to make your mark, push boundaries and reach your maximum potential.OUR VALUES                                                                  As an equal opportunity employer, we aim to reflect the diversity of the communities we serve. With values reflecting safety, commitment, partnership, passion and performance, we collaborate to support our most valuable assets, our customers.NEXT STEPSTo find out more about careers with us, our benefits and the opportunities we offer, visit our careers page http://www.transdev.com.au/careers#work-with-usIf you're as passionate about delivering unparalleled service as we are then click the ‘Apply now’ button and you’ll be taken to our Transdev website to complete your application form online.Applications close on 1st August 2017A full position description is available by contacting jobs@transdev.co.nzAt Transdev our recruitment process may include pre-employment checks such as medicals, drug & alcohol testing, psychometric testing, police checks, licence checks and right to work checks. For more information http://www.transdev.com.au/careers#recruitment-processRef: 494667Applicants for this position should have NZ residency or a valid NZ work visa.
Android Developers - Christchurch;1371221828;programming-development;Fri 14 Jul, 6:02 pm;;Christchurch City, Canterbury;;Trade Me is one of New Zealand's busiest web platforms, with around four million members and 850,000 people visiting the site every day. Our marketplace has continued to grow and we're now looking for more Android developers to help make it easier for Kiwis to buy and sell in our marketplace.The internet, New Zealand, and the world are all changing rapidly, and we have some big things to work on this year. It's a new era for Trade Me and with that comes a new way of thinking. We're looking for smart and adaptable Android Developers who thrive in teams. We care less about the specific technologies that you already know, it's your aptitude, passion, and potential that we love and want to see shine through.The Trade Me Android app is one of New Zealand's most used apps and this is your chance to make a big difference in the lives of hundreds of thousands of Kiwis.Our app is native and makes use of a wide range of APIs. You'll play an integral part in shaping the roadmap and implementation of the exciting next steps for Android on behalf of our growing user base.In the role you'll be:Working closely with other mobile developers, designers and testers within our awesome Agile environment. You'll be responsible for helping make Trade Me's mobile experience great!Contributing to all phases of the development lifecycle, from design workshops to user testing multiple implementation approaches.Telling us how we can improve, and suggesting ideas and new technologies. Don't be afraid to roll up your sleeves and dive in head first.Helping us continuously improve our processes.Sharing your knowledge with other developers as our team grows.Keeping up-to-date with the Android ecosystem and Google's plans for its development.Who are you:You're familiar with common software design patterns and have experience with Java and XML.Experienced with or exposure to Kotlin is a plus.Great with detail.Quality focused - you aim for clean code, and strive for buttery animations and transitions.You think in kilobytes.Show a good understanding of the Android SDK.Comfortable with consuming JSON.Have exposure to using Git or similar distributed source code management systems.You're a team player who's not afraid to pitch in and help others.What we have to offer:These are exciting new positions that will offer you the opportunity to really make an impact while carving out your own space.You'll get to work in our exciting Christchurch office which is growing.A focus on mentoring. We take our practices seriously and will encourage you to be part of a guild where you will grow and learn.A comprehensive list of training programmes to support your personal development.Free fruit and and great coffee.Trade Me is a fun, vibrant and fast-moving place to work. We're looking for someone who'll thrive in this environment. We operate a dynamic and unique office culture, intended to reflect and empower our values and our "informal but serious" work ethic.We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, national origin, gender identity, sexual orientation, age, marital or disability status.We are also proud to have been recognised as a finalist in IBM Kenexa Best Workplaces Award for the last seven years running.Applicants for this position should have NZ residency or a valid NZ work visa.
Senior Business Analyst;1374698623;business-systems-analysts;Wed 19 Jul, 9:07 am;;Wellington, Wellington;;We are looking for a talented Senior ICT Business Analyst contractor with around five or more years' experience to join our team that supports the health services across Wellington, Hutt Valley and Wairarapa for a fixed 12 month contract.You will provide business analysis including requirements gathering and process design to projects as well as enhancements and changes that are done as business as usual. You will have strong skills in business analysis, problem solving, facilitation and documentation. You must have demonstrated experience using best practices in business analysis. You will have proven experience in working closely with project managers, developers, testers, vendors and the wider business to ensure that the DHB's requirements are clearly elicited, analysed and documented to be delivered by ICT projects.The successful applicant will need to demonstrate:Experience and expertise in requirements gathering and analysis,      facilitating workshops, mapping process and information flowsExperience with stakeholder management; a proven      ability to negotiate with, influence and build consensus with a wide range      of stakeholders, including senior managementAbility to produce high quality documentation      including use cases, process flows, high level and detailed requirementsWell-developed analytical skills with the ability      to think strategically and laterallyA self-motivated, positive, "can do"      attitude and a drive to understand and explain requirements. You will also      be highly motivated, outcome focused and take initiative in completing      deliverablesHigh proficiency in professional English and      excellent communication skills - both verbal and writtenExperience working through the SDLC and      experience of different project and development methodologies including      Waterfall and AgileA relevant tertiary qualification or equivalent      knowledge gained by experienceHealthcare sector experience, experience in user experience and user interface design, and formal qualifications (CBAP, CCBA) would be an advantage.This position will be primarily based in Wellington but some travel to Wairarapa and some co-location with project teams based in Lower Hutt may be required.Candidates will be contacted by the CCDHB if they are successfully shortlisted. Referees will only be contacted with candidates' permission during the selection process. Unsuccessful applicants will be notified by email if they were not successful for an interview.Applications will not be accepted via email, applications will only be accepted via the CCDHB careers portal and Seek. All candidates applying for any of our current vacancies must complete an online CCDHB application form by clicking the 'Apply Now' button (applications for positions will not be accepted unless accompanied by one).Applications close on 01 Aug 2017. Please submit your CV and cover letter in Word or PDF format. For further information on this role, please email recruitment@ccdhb.org.nz and please indicate vacancy number and job title in the subject line.Applicants for this position should have NZ residency or a valid NZ work visa.
Technical Automated Test Analyst;1371159536;testing;Fri 14 Jul, 4:17 pm;;Wellington, Wellington;;VizExplorer is a global software development company with offices in Wellington, San Diego and Las Vegas. We deliver state-of-the-art advanced Operational Intelligence software that turns large volumes of data into easy to understand and easy-to-use Super Graphics.We have an opportunity for an experienced Technical Automated Tester. Based here in Wellington and working with our customers around the world. You will have the opportunity to work in a highly collaborative and fast-paced team. Utilising your strong technical skills this is an environment where your skills will be highly valued.Our testing team works closely with the development and delivery team. This is a very technical environment so programming experience is vital. In this role, you will have the ability to grow along with the company and to continue to develop your skills.DUTIES:Designing test plans and test scenariosWriting automated acceptance tests for the front end and back endWriting automated performance testsExecute the automated functional and performance regression tests with comprehensive reportsCreating testing tools and frameworks and maintaining existing onesWriting test documentation and test automation guidelinesReviewing and researching testing tools and theoryCreation and maintenance of testing environments, continuous integration scripts and pipelines assisted by the delivery teamReviewing business requirements and feature definitionsMaintenance of the Test Tracking SystemREQUIREMENTS:Experience developing automated test scripts for the front end, restful APIs or service oriented back endObject Oriented Programming with languages such as Java, Ruby. Groovy etc.JavaScript experienceScripting skills in Bash, Shell, or other scripting languages such as Python desirableUnderstanding of SQL and relational databasesUnderstanding of NoSQL and other Database technologies desirableExperience with version control systems such as GitBasic Continuous Integration server administration experience with Jenkins, GitLab CI Travis CI etc.Ability to learn new technologies and frameworks easilyA relevant university degree and/or equivalent experienceStrong written and verbal communication
IT Manager - Auckland;1374738378;functional-consultants;Wed 19 Jul, 10:17 am;;Auckland City, Auckland;;IT ManagerIf you have a 'can do' attitude, have the ability to build strong relationships with a high level of technical ICT competence then we would love to hear from you.•Great CBD location•Ability to work independently and effectively under pressure in a complex, fast paced environment•Free train travel on the network for staff ABOUT TRANSDEVTransdev is a world leader in the operation of passenger transport services. Operating in 19 countries around the world, with 83,000 employees and managing 41,000 vehicles we are committed to creating a diverse, inclusive and flexible workforce which reflects the community and the customers we serve.At Transdev, we believe public transport plays an important part in a how a city comes to life. Our day-to-day work influences our families, friends and future generations where they live, work and playTransdev Auckland is contracted to Auckland Transport to operate passenger rail services in Auckland. The Auckland train network carries more than 19 million passengers per annum, is serviced by more than 660 Transdev staff, and operates more than 2,800 services each week. It's our vision to be the best – to be Australasia's acknowledged passenger transport leader. We strive to be the best in everything we do. ABOUT THE ROLEWorking closely with members of the Transdev Australasian team, you will drive projects to completion within deadlines, ensuring outcomes are met and engaging stakeholders as required.  Your collaborative approach and strong influencing skills will be key to your success in this role.This is a full-time role based at our Head Office in Auckland and reports to the Manager – Finance as well as the CIO – Transdev Australasia. Flexibility is also required to work outside of business hours when necessary. ABOUT YOU•Proficiency in major Microsoft technologies and operating systems (both client and server).•ICTIL qualification, with exhibits a high degree of ownership in the ICTIL context.•Sound networking knowledge (TCP/IP, and networking technologies)•Strong Database fundamentals and a working knowledge of SQL.•10 + years’ ICT industry experience with extensive experience in an ICT management position and managing a technical team.•5+ years Contracts and Vendor management with procurement experience.•Business qualification/demonstrable understanding of financial accounting principles and budgeting.•Project management qualification and experience delivering on multiple parallel projects•A high degree of honesty and integrity, with the ability to handle and respect confidential information.•High degree of technical ICT competence to assist support teams as required.•Ability to build strong relationships with both internal and external stakeholders, with a proven track record for customer service.•Strong understanding of current trends in the application of technology for business improvement.•Ability to work cross departmentally, with technical and non-technical staff.•Ability to translate user requirements into technical deliverables.•Sound analytical and problem solving skills.•Excellent verbal and written communication skills.Highly motivated and pro-active and demonstrated ability to increase skills and develop with expected business growth. THE BENEFITSIn return, we offer competitive pay and benefits and a positive culture that embraces diversity and employee feedback. We genuinely invest in our people and the work you carry out at Transdev touches the lives of your family, friends and future generations alike. Working in a growing, global business will provide diverse career experiences for you to make your mark, push boundaries and reach your maximum potential.OUR VALUES                                                                  As an equal opportunity employer, we aim to reflect the diversity of the communities we serve. With values reflecting safety, commitment, partnership, passion and performance, we collaborate to support our most valuable assets, our customers.NEXT STEPSTo find out more about careers with us, our benefits and the opportunities we offer, visit our careers page http://www.transdev.com.au/careers#work-with-usIf you're as passionate about delivering unparalleled service as we are then click the ‘Apply now’ button and you’ll be taken to our Transdev website to complete your application form online.Applications close on 1st August 2017A full position description is available by contacting jobs@transdev.co.nzAt Transdev our recruitment process may include pre-employment checks such as medicals, drug & alcohol testing, psychometric testing, police checks, licence checks and right to work checks. For more information http://www.transdev.com.au/careers#recruitment-processRef: 494667Applicants for this position should have NZ residency or a valid NZ work visa.
Database Administrator;1371229716;database;Fri 14 Jul, 6:15 pm;;Auckland City, Auckland;;A market leading technology agency creating strategic solutions for local and global clients is looking for a Database Administrator to join a growing IT operations team in Auckland CBD. You'll be part of a large multi-international organization working with an array of database platforms and applications. You'll be responsible for ensuring the performance, availability, and security of clusters of NoSQL instances. In addition, you'll be responsible for orchestrating upgrades, backups and provisioning of database instances. You'll also be responsible for orchestrating upgrades, backups, and provisioning of database instances. It is a challenging role within a rapidly expanding company with a great work ethos who value and develop their employees The company provides a competitive salary, great benefits and a flexible working environment. Responsibilities:Design, deploy and support high available and scalable distributed NoSQL database for high volume transactionsMaintain and develop data models, structures, and procedures to ensure the integrity of all database componentsEnsure performance, security, and availability of 24x7 mission critical databasesSetup replication across multiple geographically stretched data centersPrepare crystal clear documentations and specifications including database design and coding standardsHandle common database procedures, such as upgrade, backup, recovery, migration, deployments etc.Profile server resource usage, optimize and tweak as necessaryEnsure Change management process is followedProvide 24x7 support during on-call support rotation scheduleCollaborate with other team members and business stakeholders Skills and Qualifications:Experience with NoSQL. You'll be working with Cassandra but you're welcome to apply if you have experience with any of the following: MongoDB, CouchDB, Neo4J, Redis, HBase, Apache Hadoop Base8+ years overall IT experience, with 2+ years' experience on any of the following:Development using Java based technologiesSystem admin of Linux based servers or Database Administrator of non-relational databasesCommercial experience with scripting languages or programming frameworksProficiency in database management dutiesUp to date knowledge of de-facto standards and best practicesAbility to plan resource requirements from high level specificationsProficient understanding of code versioning tools such as GIT, SVN etcFamiliar with tools like Puppet, Ansible etc.Knowledge of *nix tuning would be helpfulStrong interpersonal skills and the ability to work in a teamExcellent English verbal and written communication skillsPrevious Training or Certifications would be a plusUndergraduate degree in Computer Science or equivalent education On offer is the opportunity to take on a challenging role within a rapidly expanding company with a great work ethos who value and develop their employees. Follow the link to apply today or call Catherine Larsen on +64 27 204 4286 for a confidential discussion.
Senior Systems Engineer;1375614251;systems-engineers;Thu 20 Jul, 12:05 pm;;Auckland City, Auckland;;Great working culture and Central LocationImmediate StartKeep current with emerging technologies, trends, and risksResponsibilities: Design, installation, management, and maintenance of the client's network, systems, and applications, as well as providing third level support for the user communityContributing to projects run within the IS Organization, as well as contributing to projects in other areas that impact on systems or network servicesMicrosoft Active Directory design, maintenance and associated tasksSystems, applications, services and network design, installation, and maintenance, including patching, updating and pilot testingDesign of enterprise backups and associated processes, including tape rotationServe as backup for Helpdesk and Operations teams and assist with localized on-site support, as requiredBe available for support and queries that are escalated and must be resolved outside of normal work hoursTechnical Requirements: Expert level technical knowledge of Microsoft Exchange 2016, associated products and concepts, including Anti-SPAM / Anti-Virus, load balancing, archiving, business continuity, and disaster recovery. MCSE preferred.Expert level technical knowledge of Microsoft Skype, associated products and concepts, including load balancing, archiving, business continuity, and disaster recovery. MCSE preferred.Expert level knowledge of Microsoft infrastructure technologies (current version), including:o Windows Server 2008, 2012, 2012 R2, 2016o Active Directory, GPOs, DFS, clusteringo Systems Center (SCOM, SCCM, Orchestrator, DPM)3317794 v1 24/05/2017 page 4o Powershell operations and scriptingAt least one mid-level or better industry certification, such as MCSE, MCITP, VCP or CCNP6+ years progressively responsible experience working in technologyTo apply online, please click on the link below. Or, if you would like to have a confidential discussion, please contact Enoch George on + 64 9 2223784, quoting ref no. JO-2556793. Want to know more about Davidson? Visit us at www.davidsonwp.comApplicants for this position should have NZ residency or a valid NZ work visa.
Mobile Developer;1371126092;programming-development;Fri 14 Jul, 3:21 pm;;Wellington, Wellington;;VizExplorer is a global software development company with offices here in Wellington, San Diego and Las Vegas. We develop Operational Intelligence Software in the gaming, sports & entertainment and manufacturing industries.Our Wellington is office is where our development team is based and where the innovation is happening. We are working with new cutting edge technologies and appreciate developers who think outside the box and love to try new things!We are looking to expand our mobile development team working on new and existing products.DUTIES:Design and build Mobile solutions for clientsEnsure project milestones and commercial goals are achievedProvide regular reporting of progress to key stakeholdersParticipate in presentations and demonstrations to third-parties and colleaguesSuggest improvement to methodology and techniquesKeep up to date with new and emerging technologiesResponsible for developing new Mobile functionalityEstimation of storiesDelivery of quality code, based on estimatesDelivery of unit testsREQUIREMENTS:Experience with JavaScript, HTML5 and AngularJS required (ideally Angular 2)Exposure to NPM, Webpack, Yeoman and GruntPrevious mobile development experience requiredExperience with TypeScript requiredNativeScript experience desiredExperience working in a test-driven development environmentExposure to JavaSQL ExperienceAgile experienceStrong OOP skillsA relevant university degree preferredWe offer a salary based on experience and a range of office perks. Applicants for this position should have NZ residency or a valid NZ work visa.
Senior IT Systems Engineer;1370407051;other;Thu 13 Jul, 3:01 pm;;Manukau City, Auckland;;Be part of the Rocket Lab teamPlenty of responsibility and challengesCareer development opportunityAs Rocket Lab's Senior IT Systems Engineer you will play a vital role in the ongoing development of Rocket Lab's systems and networks following the successful of the Electron launch vehicle's test launch recently.A Key focus of this role will be the continued development and integration of Rocket Lab's Launch Complex One the New Zealand's first ever Rocket Range Launch Site and the ongoing expansion of the network as the company continues to grow within New Zealand and globally.As Senior IT Systems Engineer you will need to can take ownership of computer system administration and ensure that all IT issues end with a successful resolution. You will also lead the current team in the provisioning of the future IT to ensure all future requirements are planned for and rolled out in a timely manner.Minimum RequirementsExperience with active directory and domain control on Windows Server 2012Strong network engineering skillsExperience with ESXiExperience with Fortinet RoutersExcellent understanding of servers, systems and PC hardwareExcellent experience and understanding of cyber securityStrong attention to detail and the ability to work to deadlinesA proven team player with excellent communication skillsPrevious team leadership experience is preferableImportant Information:For security reasons background checks will be undertaken prior to any employment offers being made to an applicant. These checks will include nationality checks as it is a requirement of this position that you be eligible to access equipment and data regulated by the United States' International Traffic in Arms Regulations. Under these Regulations, you may be ineligible for this role if you do not hold citizenship of Australia, Japan, New Zealand, Switzerland, the European Union or a country that is part of NATO, or if you hold ineligible dual citizenship or nationality. For more information on these Regulations, click here http://www.pmddtc.state.gov/regulations_laws/itar.html.Applicants for this position should have NZ residency or a valid NZ work visa.
DevOps Engineer;1370983445;systems-engineers;Fri 14 Jul, 11:02 am;;Wellington, Wellington;NZD0 - 100000 per annum;- Are you looking for a change in lifestyle and to get out of city life? - Want to enjoy the Taranaki ranges and ski down the slopes of Mt Egmont in the Winter?  - With shorter commute times, incredible scenery and its diverse culture and outdoor activities, you will have more time enjoying yourself than stuck in traffic. This opportunity is not to be missed.Recruit IT are looking for an experienced DevOps Engineer who can hit the ground running in our client`s newly created team in New Plymouth. As the DevOps Engineer you will be responsible for providing hands-on technical implementation, management and enhancement of our client`s in-house developed applications. You will be technically sound and understand all layers of enterprise grade applications from data, integration, through to the application layer. You will have access to significant resources and enjoy keeping up to date with the latest technologies particularly around the containerization and DevOps space. In addition to your strong technical ability you will also possess the leadership skills and be responsible for implementing and supporting application delivery that supports our clients operations. To date you will be able to demonstrate the following skills and experience: - Experience working with API Management Platforms, and a proven background in working with Java based platforms.  - Proven experience working across the OSI model.  - Experience working with architecture principles across platforms, data, and integration and application layers. - Strong understanding and knowledge of Java, Spring and AngularJS. - Experience with automation containerisation applications including; Team City, Docker or Rancher.This is a permanent opportunity located in New Plymouth, Taranaki and if this is a role of interest please feel free to either apply online or for a confidential chat call Calum on 027 842 7378.Applicants for this position should have NZ residency or a valid NZ work visa.
Senior Developer;1369719299;programming-development;Wed 12 Jul, 5:24 pm;;Wellington, Wellington;;Job ID: 8832Full Time, PermanentThe Ministry of Social Development has one of the largest IT Groups in the country, managing the full Solution Delivery Life Cycle from strategy and design to management and on-going support of IT Systems.We are looking for a technically capable Lead Developer that is willing to work across all aspects of the operation.  Not only will you lead on development of new features (including estimations), but you will manage support and solution implementation.To be successful in this position you will have:Proven commercial experience in application development and design and/or relevant tertiary qualificationExperience of  software development using OOAD and RAD techniquesRelevant CertificationExperience and exposure to Unified Modelling Language notation and visual modelling productsUnderstanding of technology solutions within the business environment in generalDemonstrated success in building and maintaining positive working relationshipsKnowledge of contemporary software development methods and best practice processesExperience of current business systems modelling toolsProven capability for critical thinking in the analysis of requirements and development of solutionsAbility to multi-task, prioritise and escalate where necessaryUnderstanding of Javascript frameworksWork well within a fast-paced Agile team.Other RequirementsWilling to travel to fulfil job requirementsHolds current drivers licence and is prepared to drive the Ministry’s vehicles if requiredhttp://www.msd.govt.nz/hr/documents/position-descriptions/organisational-solutions/it/it-applications/junior-developer-senior-developer-d-d-jan14.docHow to applyInternal MSD Employees – please apply through your myHR portal at work.  This will ensure that your myHR employee profile is visible as internal candidate.All external applicants including Ministry of Vulnerable Children employees please apply through the apply button and upload your CV and cover letter to our applicant tracking system. Please note all applications must be made online. If this is not possible or if you have any questions please contact us through jobs@msd.govt.nz
Senior Full Stack Developer;1370450810;programming-development;Thu 13 Jul, 4:15 pm;;Auckland City, Auckland;;CompanyThis small but well-formed SaaS business are embarking on a significant growth plan including the evolution of their product offering. They work closely with their key clients to deliver financial assurance solutions that transform how their customers consume digital services.The RoleAs a Senior Full Stack Developer you will work across the full development life-cycle on bringing new products to life. You will join a talented agile team based in Auckland, working with the latest technologies and techniques.Skills and Experience5+ years software development - C# .NETWeb application development, particularly SPAs - MVC & API drivenFront-end skills - HTML5, CSS3/SASS, JavaScript/ReactDatabase skills - MSSQL/PostgreSQLAgile working methodologies - particularly TDD / BDDExperience with GIT, CI/CD and build environmentsUnderstanding of Design PatternsStrong belief and promotion of software engineering best practicesCompetitive advantageExperience with legal clauses and precedentsExperience / familiarity with .NET core, ASP.NET coreExperience with AWSKnowledge of Reactive Architecture, Event Sourcing, Akka.NETExperience with ElasticSearchWireframing experience and UX/UI conceptsFamiliar with GraphQL development/conceptsIf you fit the above and can stamp your mark then send us your details today or ring us on (09) 3791180 to discuss further.Applicants for this position should have NZ residency or a valid NZ work visa.
